Item ID #,Supplier Stock Ref,Cut,Carat,Color,Natural Fancy Color,Natural Fancy Color Intensity,Natural Fancy Color Overtone,Treated Color,Clarity,Make (Cut Grade),Grading Lab,Certificate Number,Certificate Path,Image Path,Online Report,Price Per Carat,Total Price,Polish,Symmetry,Measurements (LengthxWidthxHeight),Depth,Table,Crown Height,Pavilion Depth,Girdle (From / To),Culet Size,Culet Condition,Graining,Fluorescence Intensity,Fluorescence Color,Enhancement,Supplier,Country,State / Region,Remarks,Phone,Pair Stock Ref.,Email,priceVariance,rareCaretPrice,idexPrice,% Diff
117551747,142680,Round,0.56,G,,,,,SI2,Excellent,GIA,1182061300,http://DiamondTransactions.net/icp?di=117551747,,,1825,1022,Excellent,Excellent,5.32x5.3x3.3,62.1,57,0.15,43.5,Medium,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.7592867756,1346,1022,24.07%
118149681,XCJ110016,Round,0.56,G,,,,,SI2,Excellent,GIA,1249475841,http://DiamondTransactions.net/icp?di=118149681,,http://www.om-barak.com/barak/Output/Certificates/XCJ110016.jpg,1913,1071.28,Excellent,Excellent,5.25x5.24x3.33,63.4,56,16.5,43.5,Medium,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,Ohio,,312-558-9060,,ben@om-diamonds.com,0.7956909361,1346,1071.28,20.41%
118326197,43751,Round,0.56,G,,,,,SI2,Excellent,GIA,5181113135,http://DiamondTransactions.net/icp?di=118326197,,,1895,1061.2,Excellent,Excellent,5.38x5.36x3.2,59.6,61,,,Thin / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.7882615156,1346,1061.2,21.16%
118622082,RX09779/(-269R),Round,0.56,G,,,,,SI2,Excellent,GIA,6235737267,http://DiamondTransactions.net/icp?di=118622082,,,1675,938,Excellent,Excellent,5.23x5.26x3.3,62.9,56,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.6968796434,1346,938,30.31%
117285001,RX04149/(-215R),Round,0.56,F,,,,,VS2,Excellent,GIA,7232051179,http://DiamondTransactions.net/icp?di=117285001,,,2698,1510.88,Excellent,Excellent,5.23x5.27x3.27,62.2,58,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.7184973847,2103,1510.88,28.16%
117520564,SD-19960,Round,0.56,F,,,,,VS2,Excellent,GIA,2224954765,http://DiamondTransactions.net/icp?di=117520564,http://DiamondTransactions.net/ici?di=117520564,,2926,1638.56,Excellent,Excellent,5.29x5.27x3.29,62.4,56,15.5,43,Medium,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,,972-3-6120417,,moshe@selecteddiamond.com,0.779362815,2103,1638.56,22.08%
117722576,SD-20210,Round,0.56,F,,,,,VS2,Excellent,GIA,2238067855,http://DiamondTransactions.net/icp?di=117722576,http://DiamondTransactions.net/ici?di=117722576,,2926,1638.56,Excellent,Excellent,5.29x5.28x3.27,61.9,57,15,43.5,Medium,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,,972-3-6120417,,moshe@selecteddiamond.com,0.779362815,2103,1638.56,22.08%
117722577,SD-20211,Round,0.56,F,,,,,VS2,Excellent,GIA,6232055171,http://DiamondTransactions.net/icp?di=117722577,http://DiamondTransactions.net/ici?di=117722577,,2926,1638.56,Excellent,Excellent,5.26x5.25x3.29,62.5,57,15.5,43,,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,,972-3-6120417,,moshe@selecteddiamond.com,0.779362815,2103,1638.56,22.08%
109734006,CT-14107,Round,0.56,G,,,,,VS2,Excellent,GIA,1169160781,http://DiamondTransactions.net/icp?di=109734006,,,2628,1471.68,Excellent,Excellent,5.41x5.38x3.21,59.6,58,,,,,,,None,,,Antwerp Star Diamonds NV,Belgium,,"Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.",-209890,,vimal@antwerpstardiamonds.com,0.7714884696,1908,1471.68,22.87%
118326327,43885,Round,0.6,F,,,,,SI2,Very Good,GIA,1182124043,http://DiamondTransactions.net/icp?di=118326327,,,1970,1182,Excellent,Excellent,5.35x5.34x3.39,63.3,58,,,Medium / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.3973109244,2975,1182,60.27%
115620916,137277,Round,0.6,F,,,,,SI2,Very Good,GIA,2237688513,http://DiamondTransactions.net/icp?di=115620916,,,2028,1216.8,Excellent,Excellent,5.43x5.37x3.39,62.8,57,0.16,43.5,Medium / Slightly Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.4090756303,2975,1216.8,59.10%
118312018,145077,Round,0.6,G,,,,,SI2,Very Good,GIA,1182121823,http://DiamondTransactions.net/icp?di=118312018,,,1875,1125,Excellent,Excellent,5.4x5.37x3.37,62.7,58,0.15,43.5,Slightly Thick / Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.391576749,2873,1125,60.84%
116913489,139597,Round,0.6,H,,,,,SI2,Very Good,GIA,6242101291,http://DiamondTransactions.net/icp?di=116913489,,,1872,1123.2,Excellent,Excellent,5.39x5.36x3.38,62.8,58,0.15,43.5,Medium / Slightly Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.3852487136,2915,1123.2,61.47%
118907812,RX09501/(-231R),Round,0.6,H,,,,,SI2,Very Good,GIA,5233846809,http://DiamondTransactions.net/icp?di=118907812,,,1800,1080,Excellent,Excellent,5.28x5.3x3.4,64.3,57,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.3704974271,2915,1080,62.95%
118623368,40630,Round,0.6,H,,,,,SI2,Very Good,GIA,6177950488,http://DiamondTransactions.net/icp?di=118623368,,,1980,1188,Excellent,Excellent,5.38x5.36x3.35,62.4,56,,,Very Thin / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.4075471698,2915,1188,59.25%
117288819,141242,Round,0.6,I,,,,,SI2,Very Good,GIA,2181041148,http://DiamondTransactions.net/icp?di=117288819,,,1584,950.4,Excellent,Excellent,5.36x5.33x3.37,63.1,59,0.15,43.5,Slightly Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.3571428571,2660,950.4,64.27%
118704464,XCJ101141,Round,0.6,I,,,,,SI1,Excellent,GIA,7232534097,http://DiamondTransactions.net/icp?di=118704464,,http://www.om-barak.com/barak/Output/Certificates/XCJ101141.jpg,2048,1228.8,Very Good,Excellent,5.44x5.4x3.36,62,55,16.5,42.5,Thin / Medium,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,Wisconsin,,312-558-9060,,ben@om-diamonds.com,0.4167514412,2949,1228.8,58.33%
118506029,RX09735/(-233R),Round,0.6,I,,,,,SI1,Good,GIA,2185126040,http://DiamondTransactions.net/icp?di=118506029,,,1825,1095,Very Good,Good,5.3x5.24x3.4,64.5,58,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.3699324324,2960,1095,63.01%
117288820,140606,Round,0.6,I,,,,,SI1,Very Good,GIA,6187034695,http://DiamondTransactions.net/icp?di=117288820,,,1950,1170,Very Good,Excellent,5.36x5.33x3.37,63,58,0.15,43.5,Slightly Thick / Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.3967446592,2949,1170,60.33%
118835471,146914,Round,0.6,H,,,,,SI2,Very Good,GIA,5181177241,http://DiamondTransactions.net/icp?di=118835471,,,1800,1080,Very Good,Good,5.35x5.31x3.37,63.3,57,0.16,43,Thin / Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.3603603604,2997,1080,63.96%
118907813,RX09502/(-251R),Round,0.6,H,,,,,SI2,Very Good,GIA,7241725624,http://DiamondTransactions.net/icp?di=118907813,,,1800,1080,Very Good,Very Good,5.37x5.42x3.31,61.4,63,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.8619313647,1253,1080,13.81%
118085075,143967,Round,0.6,I,,,,,SI2,Very Good,GIA,1248592152,http://DiamondTransactions.net/icp?di=118085075,,,1716,1029.6,Very Good,Very Good,5.4x5.37x3.37,62.5,58,0.16,42.5,Medium / Slightly Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.8788395904,1172,1029.6,12.15%
118138717,6231000757,Round,0.61,F,,,,,SI1,Excellent,GIA,6231000757,http://DiamondTransactions.net/icp?di=118138717,http://stock1.bluestardiamonds.in/DiamondDetailNoMaster.aspx?sno=6231000757,,2199,1341.39,Excellent,Excellent,5.45x5.43x3.36,61.8,57,,,,,,,None,,,Blue Star,Belgium,,,-209890,,vimal@antwerpstardiamonds.com,0.3587479936,3738,1341.39,64.11%
118624489,P156141,Round,0.61,F,,,,,SI1,Excellent,GIA,1248682378,http://DiamondTransactions.net/icp?di=118624489,,,2700,1647,Excellent,Excellent,5.38x5.4x3.37,62.6,57,,43,Slightly Thick,None,,,None,,,RDI Diamonds,USA,New York,,1 800 874 8768 ext 130,,npalmieri@rdidiamonds.com,0.4406099518,3738,1647,55.94%
108886976,701307,Round,0.61,H,,,,,SI1,Excellent,GIA,2196189493,http://DiamondTransactions.net/icp?di=108886976,,,2610,1592.1,Excellent,Excellent,5.38x5.41x3.4,63,56,16.5,43,Medium / Slightly Thick,None,,,None,,,Windiam,Belgium,,,32-3-2266444,,katrien@windiam.net,0.4329616535,3677,1592.1,56.70%
118138734,2226453044,Round,0.61,H,,,,,SI1,Excellent,GIA,2226453044,http://DiamondTransactions.net/icp?di=118138734,http://stock1.bluestardiamonds.in/DiamondDetailNoMaster.aspx?sno=2226453044,,2156,1315.16,Excellent,Excellent,5.48x5.44x3.33,61,60,,,,,,,None,,,Blue Star,Belgium,,,-209890,,vimal@antwerpstardiamonds.com,0.9654919236,1362.13,1315.16,3.45%
118138735,6222620055,Round,0.61,H,,,,,SI1,Excellent,GIA,6222620055,http://DiamondTransactions.net/icp?di=118138735,http://stock1.bluestardiamonds.in/DiamondDetailNoMaster.aspx?sno=6222620055,,2179,1329.19,Excellent,Excellent,5.47x5.45x3.33,61,58,,,,,,,None,,,Blue Star,Belgium,,,-209890,,vimal@antwerpstardiamonds.com,0.9757709251,1362.13,1329.19,2.42%
118138736,6201857907,Round,0.61,H,,,,,SI1,Excellent,GIA,6201857907,http://DiamondTransactions.net/icp?di=118138736,http://stock1.bluestardiamonds.in/DiamondDetailNoMaster.aspx?sno=6201857907,,2171,1324.31,Excellent,Excellent,5.43x5.41x3.4,62.7,54,,,,,,,None,,,Blue Star,Belgium,,,-209890,,vimal@antwerpstardiamonds.com,0.9720998532,1362.13,1324.31,2.78%
118505885,RX04564/(-241R),Round,0.61,H,,,,,SI1,Excellent,GIA,3245061826,http://DiamondTransactions.net/icp?di=118505885,,,2175,1326.75,Excellent,Excellent,5.41x5.43x3.39,62.5,56,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.9743024963,1362.13,1326.75,2.60%
118623374,43158,Round,0.61,I,,,,,SI1,Excellent,GIA,2183087307,http://DiamondTransactions.net/icp?di=118623374,,,2050,1250.5,Excellent,Excellent,5.45x5.42x3.39,62.4,55,,,Thin / Medium,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.4206455952,2974,1250.5,57.95%
118138721,1173873902,Round,0.61,F,,,,,SI2,Excellent,GIA,1173873902,http://DiamondTransactions.net/icp?di=118138721,http://stock1.bluestardiamonds.in/DiamondDetailNoMaster.aspx?sno=1173873902,,1901,1159.61,Excellent,Excellent,5.44x5.4x3.38,62.3,56,,,,,,,None,,,Blue Star,Belgium,,,-209890,,vimal@antwerpstardiamonds.com,0.3653543307,3175,1159.61,63.48%
118797232,RX10391/(-281R),Round,0.61,F,,,,,SI2,Excellent,GIA,2247845018,http://DiamondTransactions.net/icp?di=118797232,,,1950,1189.5,Excellent,Excellent,5.5x5.47x3.29,60,61,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.3748031496,3175,1189.5,62.54%
117566720,SD-19870,Round,0.61,F,,,,,VS2,Excellent,GIA,6222893060,http://DiamondTransactions.net/icp?di=117566720,http://DiamondTransactions.net/ici?di=117566720,,3116,1900.76,Excellent,Excellent,5.46x5.45x3.39,62.2,56,15.5,43,,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,,972-3-6120417,,moshe@selecteddiamond.com,0.4586248492,4145,1900.76,54.14%
118224941,666423,Round,0.61,F,,,,,VS2,Excellent,GIA,2244309055,http://DiamondTransactions.net/icp?di=118224941,,http://www.feedcenter.net/files/151/images/redirect/view.asp?id=666423,2774,1692.14,Excellent,Excellent,5.46x5.47x3.36,61.5,57,14.5,43.5,Thin / Medium,None,,,None,,,A.M.C,Belgium,,"666423 , 1109 , 1109-0188",32-3-2264044,,nick@amcdiamonds.be,0.4082026538,4145,1692.14,59.18%
118251045,38559,Round,0.61,F,,,,,VS2,Excellent,GIA,2175836938,http://DiamondTransactions.net/icp?di=118251045,,,2980,1817.8,Excellent,Excellent,5.52x5.5x3.33,60.4,59,,,Medium / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.4386007238,4145,1817.8,56.14%
118818734,MK679,Round,0.61,F,,,,,VS2,Excellent,GIA,5171687551,http://DiamondTransactions.net/icp?di=118818734,,,2918,1779.98,Excellent,Excellent,5.44x5.43x3.4,62.5,56,16,43.5,Medium,None,,,None,,,Sagar Star Corp,USA,New York,H&A VS2++ NO BLACK,1-212-730-7100,,sagarstarcorp@gmail.com,0.4294330519,4145,1779.98,57.06%
118819168,55320251,Round,0.61,F,,,,,VS2,Excellent,GIA,2247463422,http://DiamondTransactions.net/icp?di=118819168,,,2888,1761.68,Excellent,Excellent,5.42x5.45x3.35,61.6,60,13,44.5,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,55320251,3232131157,,sales.antwerp@kgkmail.com,0.4250904704,4145,1761.68,57.50%
117520549,SD-19872,Round,0.61,G,,,,,VS2,Excellent,GIA,5171685535,http://DiamondTransactions.net/icp?di=117520549,http://DiamondTransactions.net/ici?di=117520549,,2952,1800.72,Excellent,Excellent,5.46x5.45x3.37,61.8,56,15,43,Medium,None,,,None,,,Selected Diamond Traders Ltd.,Israel,,,972-3-6120417,,moshe@selecteddiamond.com,0.4404499878,4089,1800.72,55.96%
111012979,739753,Round,0.61,I,,,,,VS2,Excellent,GIA,1215350655,http://DiamondTransactions.net/icp?di=111012979,,,2520,1537.2,Excellent,Excellent,5.39x5.42x3.37,62.3,58,15,43.5,Thin / Slightly Thick,None,,,None,,,Windiam,Belgium,,,32-3-2266444,,katrien@windiam.net,0.4245856354,3620,1537.2,57.54%
111012980,739756,Round,0.61,I,,,,,VS2,Excellent,GIA,1225034225,http://DiamondTransactions.net/icp?di=111012980,,,2520,1537.2,Excellent,Excellent,5.4x5.42x3.33,61.6,59,15,42.5,Thin / Slightly Thick,None,,,None,,,Windiam,Belgium,,,32-3-2266444,,katrien@windiam.net,0.4245856354,3620,1537.2,57.54%
118858729,850129646,Round,0.61,I,,,,,VS2,Excellent,GIA,1249201032,http://DiamondTransactions.net/icp?di=118858729,,,2044,1246.84,Excellent,Excellent,5.37x5.41x3.36,62.4,58,15.5,43,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,850129646,3232131157,,sales.antwerp@kgkmail.com,0.8881766382,1404,1246.84,11.19%
114973333,36671,Round,0.61,F,,,,,SI1,Very Good,GIA,2116467296,http://DiamondTransactions.net/icp?di=114973333,,,2320,1415.2,Excellent,Excellent,5.36x5.34x3.41,63.7,56,,,Medium / Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.3785446763,3738,1415.2,62.14%
118907721,RX06593/(-295R),Round,0.61,F,,,,,SI2,Very Good,GIA,7241047793,http://DiamondTransactions.net/icp?di=118907721,,,1846,1126.06,Excellent,Excellent,5.35x5.31x3.39,56,63.6,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.3546456693,3175,1126.06,64.53%
117956453,143716,Round,0.61,F,,,,,SI2,Very Good,GIA,6242532340,http://DiamondTransactions.net/icp?di=117956453,,,2028,1237.08,Excellent,Excellent,5.41x5.36x3.39,63,59,0.15,43,Thin / Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.3896062992,3175,1237.08,61.04%
117368797,41790,Round,0.61,G,,,,,SI2,Very Good,GIA,5181046501,http://DiamondTransactions.net/icp?di=117368797,,,1930,1177.3,Excellent,Excellent,5.37x5.33x3.41,63.6,58,,,Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.334090264,3523,1177.3,66.58%
118000640,RX06324/(-272R),Round,0.61,G,,,,,VS2,Very Good,GIA,6231745925,http://DiamondTransactions.net/icp?di=118000640,,,2664,1625.04,Excellent,Excellent,5.32x5.34x3.41,63.9,59,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.3974076791,4089,1625.04,60.26%
118831822,INJ109537,Round,0.61,H,,,,,SI2,Excellent,GIA,2248460856,http://DiamondTransactions.net/icp?di=118831822,,http://www.om-barak.com/barak/Output/Certificates/INJ109537.jpg,1989,1213.29,Very Good,Excellent,5.41x5.38x3.38,62.6,56,16,43,Medium / Slightly Thick,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,Illinois,,312-558-9060,,ben@om-diamonds.com,0.8720345075,1391,1213.29,12.78%
118643233,LL1173,Round,0.61,H,,,,,SI2,Very Good,GIA,2173769823,http://88.99.93.89/disimage/cert/LL1173.PDF,,,1726,1052.86,Very Good,Very Good,5.36x5.35x3.38,63.2,56,16,42.5,Slightly Thick / Thick,,,,None,,,DIAMANTAIRE BVBA,Belgium,,WHITE/ NON GREEN/ NO MILKY / EYECLEAN,+32 477 294 397,,diamantairebvba@gmail.com,0.8175465839,1288.32,1052.86,18.28%
113913676,L-993,Round,0.61,G,,,,,VS2,Very Good,GIA,1223705913,http://DiamondTransactions.net/icp?di=113913676,,,2808,1712.88,Very Good,Very Good,5.34x5.29x3.4,64,56,16,42.5,,None,,,None,,,Lazarov Diamonds Ltd.,United Kingdom,,,447972775329,,info@lazarovdiamonds.com,0.4422927963,3873,1712.88,55.77%
117729721,43017,Round,0.62,G,,,,,SI1,Excellent,GIA,2146026418,http://DiamondTransactions.net/icp?di=117729721,,,2545,1577.9,Excellent,Excellent,5.5x5.47x3.37,61.4,58,,,Medium,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.7784903799,2027,1577.9,22.16%
109587900,701272,Round,0.62,H,,,,,SI1,Excellent,GIA,2166504633,http://DiamondTransactions.net/icp?di=109587900,,,2610,1618.2,Excellent,Excellent,5.44x5.46x3.42,62.7,56,15.5,43.5,Medium / Slightly Thick,None,,,None,,,Windiam,Belgium,,,32-3-2266444,,katrien@windiam.net,0.4637431929,3489,1618.2,53.62%
118260857,N0KJ-619,Round,0.62,I,,,,,SI2,Excellent,GIA,2173700172,http://DiamondTransactions.net/icp?di=118260857,,,1694,1050.28,Excellent,Excellent,5.54x5.52x3.37,61,57,,,Thin / Medium,,,,None,,,Diarough NV,Belgium,,,-2041794,,nathalie.jacobs@diarough.com,0.9090909091,1155.31,1050.28,9.09%
118831780,XPJ108201,Round,0.62,I,,,,,SI2,Excellent,GIA,2247236707,http://DiamondTransactions.net/icp?di=118831780,,http://www.om-barak.com/barak/Output/Certificates/XPJ108201.jpg,1853,1148.86,Excellent,Excellent,5.52x5.49x3.34,60.6,59,14,43,Medium,None,,,None,,,Ofer Mizrahi Diamonds Ltd.,USA,Illinois,,312-558-9060,,ben@om-diamonds.com,0.9948051948,1155.31,1148.86,0.56%
118819733,672471,Round,0.62,F,,,,,VS2,Excellent,GIA,2248842195,http://DiamondTransactions.net/icp?di=118819733,,http://www.feedcenter.net/files/151/images/redirect/view.asp?id=672471,2850,1767,Excellent,Excellent,5.47x5.49x3.37,61.4,59,13.5,44,Thin / Slightly Thick,None,,,None,,,A.M.C,Belgium,,"672471 , 1115 , 1115-0061/A",32-3-2264044,,nick@amcdiamonds.be,0.7642733564,2312,1767,23.57%
118819734,673314,Round,0.62,G,,,,,VS2,Excellent,GIA,6242850817,http://DiamondTransactions.net/icp?di=118819734,,http://www.feedcenter.net/files/151/images/redirect/view.asp?id=673314,2592,1607.04,Excellent,Excellent,5.45x5.47x3.39,62.1,58,15,43,Medium,None,,,None,,,A.M.C,Belgium,,"673314 , 1117/c , 1117/c-0068/A",32-3-2264044,,nick@amcdiamonds.be,0.6852878465,2345,1607.04,31.47%
117645000,RX07236/-129R,Round,0.62,H,,,,,VS2,Excellent,GIA,2238598351,http://DiamondTransactions.net/icp?di=117645000,,,2618,1623.16,Excellent,Excellent,5.52x5.55x3.33,60.1,60,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.7878640777,2060,1623.16,21.21%
108992091,701256,Round,0.62,H,,,,,VS2,Excellent,GIA,5203672176,http://DiamondTransactions.net/icp?di=108992091,,,3060,1897.2,Excellent,Excellent,5.44x5.47x3.41,62.5,56,15,44,Medium / Slightly Thick,None,,,None,,,Windiam,Belgium,,,32-3-2266444,,katrien@windiam.net,0.9208737864,2060,1897.2,7.90%
117148146,38614,Round,0.62,I,,,,,VS2,Excellent,GIA,6173837347,http://DiamondTransactions.net/icp?di=117148146,,,2215,1373.3,Excellent,Excellent,5.51x5.5x3.39,61.6,57,,,Thin / Slightly Thick,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.6412891172,2141,1373.3,35.86%
118747462,20086409,Round,0.62,I,,,,,VS2,Excellent,GIA,2244864183,http://DiamondTransactions.net/icp?di=118747462,,,2128,1319.36,Excellent,Excellent,5.43x5.47x3.39,62.3,60,14,44.5,Medium / Slightly Thick,None,,,None,,,K.G.K Diamonds (Belgium),Belgium,,20086409,3232131157,,sales.antwerp@kgkmail.com,0.6160672583,2141,1319.36,38.38%
117693509,18-4351,Round,0.62,I,,,,,VS2,Excellent,GIA,1182065329,http://DiamondTransactions.net/icp?di=117693509,,,2800,1736,Excellent,Excellent,5.44x5.43x3.43,63.1,56,,,,None,,,None,,,"A.D Diamonds, Inc",USA,Texas,,9727885288,,info@addiamondsusa.com,0.8108360579,2141,1736,18.92%
117110753,R17069,Round,0.62,F,,,,,VS2,Very Good,GIA,6222938285,http://DiamondTransactions.net/icp?di=117110753,,,3800,2356,Excellent,Excellent,5.32x5.33x3.41,64.1,59,,,,None,Pointed,,None,,,Tristar Bvba,Belgium,,,-498011,,tristar409@gmail.com,0.9178028827,2567,2356,8.22%
118796602,21646,Round,0.62,H,,,,,VS2,Very Good,GIA,6177340836,http://DiamondTransactions.net/icp?di=118796602,,,2135,1323.7,Excellent,Excellent,5.48x5.46x3.44,63,55,,,Thin / Medium,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.6427184466,2060,1323.7,35.74%
117368673,41666,Round,0.62,G,,,,,SI1,Excellent,GIA,6183039716,http://DiamondTransactions.net/icp?di=117368673,,,2515,1559.3,Very Good,Excellent,5.56x5.51x3.41,61.6,54,,,Thin / Medium,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.7966274911,1957,1559.3,20.32%
114500282,135342,Round,0.62,G,,,,,SI1,Very Good,GIA,3235349938,http://DiamondTransactions.net/icp?di=114500282,,,2418,1499.16,Very Good,Very Good,5.43x5.38x3.4,62.9,58,0.15,43,Thin / Slightly Thick,,,,None,,,Protea Diamonds Co. Ltd.,Israel,,,972-3-7518460,,office@protea1984.com,0.7659683189,1957,1499.16,23.39%
118643228,LL1167,Round,0.62,H,,,,,SI1,Very Good,GIA,5172769431,http://88.99.93.89/disimage/cert/LL1167.PDF,,,2028,1257.36,Very Good,Good,5.48x5.43x3.38,61.9,56,15,43,Medium / Thick,,,,None,,,DIAMANTAIRE BVBA,Belgium,,WHITE/ NON GREEN/ NO MILKY / EYECLEAN,+32 477 294 397,,diamantairebvba@gmail.com,0.9082369942,1384.46,1257.36,9.18%
116283378,17209,Round,0.62,H,,,,,VS2,Very Good,GIA,2228678239,http://DiamondTransactions.net/icp?di=116283378,http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17209.jpg,,2754,1707.48,Very Good,Very Good,5.46x5.4x3.41,62.8,57,15,43.5,Medium / Slightly Thick,None,,,None,,,Bengal Protea LTD,USA,North Carolina,Inscribed,1-336-299-0299,,askbengal@gmail.com,0.8093883357,2109,1707.48,19.04%
118249725,ZZ6118,Round,0.63,H,,,,,SI2,Excellent,GIA,7202977025,http://88.99.93.89/disimage/cert/ZZ6118.PDF,http://88.99.93.89/dnadetails/dna.aspx?id=ZZ6118,,1630,1026.9,Excellent,Excellent,5.57x5.54x3.37,60.7,58,14,43.5,Medium / Slightly Thick,,,,None,,,DIAMANTAIRE BVBA,Belgium,,WHITE/ NON GREEN / EYECLEAN,+32 477 294 397,,diamantairebvba@gmail.com,0.8390522876,1224,1026.9,16.10%
118721053,52564,Round,0.63,H,,,,,SI2,Excellent,GIA,6245091878,http://DiamondTransactions.net/icp?di=118721053,http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1225/Images/52564.jpg,,1895,1193.85,Excellent,Excellent,5.53x5.5x3.39,61.5,59,14,43.5,Medium / Slightly Thick,None,,,None,,,I.D.J. Corp,USA,Illinois,No Carb,1-312-236-9133,,ron@idj.com,0.9754901961,1224,1193.85,2.46%
118907846,RX10507/(-293R),Round,0.63,H,,,,,SI2,Excellent,GIA,7242662183,http://DiamondTransactions.net/icp?di=118907846,,,1752,1103.76,Excellent,Excellent,5.49x5.52x3.42,62.1,56,,,,,,,None,,,Bass Premier Co.,United Kingdom,,,-2422441,,david@basspremier.com,0.9019607843,1224,1103.76,9.82%
114972942,35006,Round,0.63,F,,,,,VS2,Excellent,GIA,1172683922,http://DiamondTransactions.net/icp?di=114972942,,,2940,1852.2,Excellent,Excellent,5.61x5.58x3.33,59.4,61,,,Thin / Medium,None,,,None,,,White Pine Trading LLC,USA,New York,,6467580262,,certs@whitepinediamonds.com,0.8395285585,2206,1852.2,16.04%
116283294,17041,Round,0.63,F,,,,,VS2,Excellent,GIA,2171362718,http://DiamondTransactions.net/icp?di=116283294,http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17041.jpg,,3230,2034.9,Excellent,Very Good,5.54x5.48x3.4,61.7,57,15,43,Medium / Slightly Thick,None,,,None,,,Bengal Protea LTD,USA,North Carolina,"VS2+, Inscribed",1-336-299-0299,,askbengal@gmail.com,0.8195730971,2483,2034.9,18.05%
116283380,17211,Round,0.63,H,,,,,VS2,Excellent,GIA,2227588362,http://DiamondTransactions.net/icp?di=116283380,http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17211.jpg,,2754,1735.02,Excellent,Excellent,5.53x5.48x3.41,62.1,57,15,43.5,Medium,None,,,None,,,Bengal Protea LTD,USA,North Carolina,Inscribed,1-336-299-0299,,askbengal@gmail.com,0.8107476636,2140,1735.02,18.92%
